id,_natsuno<jpn>,natsuno<eng>,_kiko<jpn>,kiko<eng>,_shino<jpn>,shino<eng>,_akane<jpn>,akane<eng>,_minamo<jpn>,minamo<eng>,_itsuka<jpn>,itsuka<eng>,_hinase<jpn>,hinase<eng>,_meguru<jpn>,meguru<eng>
changedStamina_400,もう......お腹空きすぎで......歩きたくない......,I'm...... so hungry...... I don't wanna walk anymore......,もう、お腹ぺこぺこで......これ以上は......,I'm so hungry...... I can't go any farther......,もー、お腹ペコペコ！,I'm sooo hungry!,あー......もう動きたくなーい......お腹空いた......,<PLEASE_TRANSLATE>,うぅ......お腹空きすぎて、お腹痛くなってきた......,<PLEASE_TRANSLATE>,お腹空いた......もう、これ以上は......,<PLEASE_TRANSLATE>,もうお腹もなりません......うう......,<PLEASE_TRANSLATE>,あ、あの......お腹空きすぎ......これはまじ......,<PLEASE_TRANSLATE>
use00,{0}を使ったよ,I used {0}.,{0}を使いました！,I used {0}!,{0}を使ったよ！,Used {0}!,{0}、使ったよー,<PLEASE_TRANSLATE>,{0}、使ったよ,<PLEASE_TRANSLATE>,{0}、使った,<PLEASE_TRANSLATE>,{0}を使いました,<PLEASE_TRANSLATE>,{0}を使ったっす！,<PLEASE_TRANSLATE>
equip00,{0}を装備したよ,I equipped {0}.,{0}を装備しました......,I equipped {0}......,{0}を装備完了！,{0} equipped!,{0}、装備したよー,<PLEASE_TRANSLATE>,{0}、装備した,<PLEASE_TRANSLATE>,{0}、装備した,<PLEASE_TRANSLATE>,{0}を装備しました,<PLEASE_TRANSLATE>,{0}を装備したっす！　いい感じ！,<PLEASE_TRANSLATE>
equipTool00,{0}、手に持ったよ,I'm holding {0}.,{0}、手に持ちました......,I'm holding {0}......,{0}、手に持ったよ！,I'm holding {0}!,{0}、手に持ったー,<PLEASE_TRANSLATE>,{0}、手に持ったよ,<PLEASE_TRANSLATE>,{0}、手に持った,<PLEASE_TRANSLATE>,{0}、手に持ちましたよ,<PLEASE_TRANSLATE>,{0}、手に持った！,<PLEASE_TRANSLATE>
weaponBroken00,{0}が壊れちゃった......。あーあ......,{0} broke...... Aw， man......,ご、ごめんなさい！　{0}、壊しちゃいました......,S-sorry! {0} broke......,{0}、壊れちゃった......今までありがと！　さよなら！,{0} broke...... Thanks for everything! Goodbye!,{0}、壊れちゃったー......修理は難しいね......,<PLEASE_TRANSLATE>,あー......{0}、壊れた......すまん......,<PLEASE_TRANSLATE>,{0}が壊れた......,<PLEASE_TRANSLATE>,{0}が壊れてしまいました......<br>ごめんなさい、さようなら......,<PLEASE_TRANSLATE>,{0}が壊れちゃった......す、すみません......！,<PLEASE_TRANSLATE>
eat00,{0}、食べちゃうね......<br>おいしい......,I'm gonna eat {0}......<br>It's good......,{0}、いただきます......！,I'll have {0}......!,{0}を食べるね<br>うまうま,I'm eating {0}<br>Nom nom,{0}、食べちゃおー,<PLEASE_TRANSLATE>,{0}、食べるね,<PLEASE_TRANSLATE>,{0}、食べるよ......<br>......おいしい,<PLEASE_TRANSLATE>,{0}、食べますね......<br>まぁ。おいしい......,<PLEASE_TRANSLATE>,{0}、食べちゃお！<br>うめ！,<PLEASE_TRANSLATE>
eat_favorite00,{0}、食べちゃうね......<br>おいし......。わたし、お米好きなんだよね,I'm gonna eat {0}......<br>Yummy...... I really like rice.,{0}、いただきます......！<br>おいしい......。野菜は、やっぱり気持ちが落ち着きます......,I'll have {0}......!<br>It's good...... Vegetables really do make me feel calm......,{0}を食べるね<br>おいしー！　あたし、卵大好き！,I'm eating {0}<br>Yum! I love eggs!,{0}、食べちゃおー<br>うーむ！　やっぱ肉だねー,<PLEASE_TRANSLATE>,{0}、食べよっと......<br>うむうむ、肉はいつ食べてもうまい,<PLEASE_TRANSLATE>,{0}、食べるよ......<br>おいし......。卵料理は至高,<PLEASE_TRANSLATE>,{0}、食べちゃいます......<br>あら、本当においしい......。私、お野菜の甘味って大好きなんです,<PLEASE_TRANSLATE>,{0}、食べちゃお！<br>うまい......肉、うまい......,<PLEASE_TRANSLATE>
eat_dislike00,{0}、食べてみる......<br>......わたし、これ苦手なんだよね......,I'll try {0}......<br>......I'm not really a fan of this......,{0}、食べてみます......<br>......私、卵、苦手なんですよね......,I'll try {0}......<br>......I'm not very good with eggs......,{0}、食べてみる......<br>うー......野菜きらーい,I'll try {0}......<br>Ugh...... I hate vegetables,{0}、食べてみるねー<br>うーん......野菜のシャキシャキがどーしてもなー......,<PLEASE_TRANSLATE>,{0}、食べるね......<br>......パンより米派......なんだよね。どっちかっていうと,<PLEASE_TRANSLATE>,{0}、食べてみる......<br>......私、これ、嫌い,<PLEASE_TRANSLATE>,{0}、食べてみます......<br>......うーん......お肉をたくさん食べると、ちょっと苦しくなってしまいますね......,<PLEASE_TRANSLATE>,{0}、食べてみる......<br>......うち、なぜかお米苦手なんすよね......,<PLEASE_TRANSLATE>
eat_notTasty00,{0}、食べてみる......<br>うーん......これだけで食べるものじゃないね......,I'll try {0}......<br>Hmm...... This isn't really something you eat by itself......,{0}、食べてみます......<br>......このままで食べるには、ちょっと......うーん......,I'll try {0}......<br>......It's a little hard to eat it like this...... Hmm......,{0}、食べてみる......<br>......これだけで食べるものじゃないね......,I'll try {0}......<br>......Guess this isn't something you eat on its own......,{0}、食べてみるねー<br>うーん......このままで食べるものじゃないなー.......,<PLEASE_TRANSLATE>,{0}、食べてみる......<br>......このまま食べるもんじゃない......,<PLEASE_TRANSLATE>,{0}、食べてみる......<br>うーん......これだけで食べるものじゃない......な......,<PLEASE_TRANSLATE>,{0}、食べてみます......<br>......ええと......これだけで食べるのも、なかなか......貴重な体験ですね......,<PLEASE_TRANSLATE>,{0}、食べてみるっす......<br>......これだけで食べるものじゃないよね......そりゃそう......,<PLEASE_TRANSLATE>
read00,『{0}』って書いてある......,It says <q>{0}</q>......,『{0}』って書いてあります......,It says 『{0}』......,『{0}』って書いてあるね,It says 『{0}』,『{0}』って書いてあるねー,<PLEASE_TRANSLATE>,『{0}』って書いてあるよ,<PLEASE_TRANSLATE>,『{0}』と書いてある......,<PLEASE_TRANSLATE>,『{0}』と書いてあります......,<PLEASE_TRANSLATE>,『{0}』って書いてある......,<PLEASE_TRANSLATE>
questSuccess_goOutside00,これでここは終わりかな......,Guess that's it for this place......,これでおしまいにしましょう......よし,Let's call it a day...... Okay,さて、これでおしまいかな,"Okay, guess that's it",これで終わりにしよっかー,<PLEASE_TRANSLATE>,これで、終わりにしますかー,<PLEASE_TRANSLATE>,これでここは終わりにしよう,<PLEASE_TRANSLATE>,これでここは終わり......ですかね,<PLEASE_TRANSLATE>,これでここは終わりかな！,<PLEASE_TRANSLATE>
questSuccess_goOutside01,ここは、こんなもんかな......,Guess that's about it here......,ここは終わりですかね......,I guess we're done here......,うん、ここは終わりでいいかな！,"Yep, we're done here!",ここは終わりかなー,<PLEASE_TRANSLATE>,ここは、これで終わりかね,<PLEASE_TRANSLATE>,ここは、こんなもんだろう,<PLEASE_TRANSLATE>,ここは、こんなものでしょうか......,<PLEASE_TRANSLATE>,ここは、こんなもんかなー,<PLEASE_TRANSLATE>
questSuccess_goOutside02,これで終わりかな、ここは,Guess that's it for this place.,よし、ここはもう出ましょう,"Okay, let's get out of here",ここは終わりだね,That's it for this place,ここは、おしまいだねー,<PLEASE_TRANSLATE>,ここは、おしまい,<PLEASE_TRANSLATE>,これで終わりだろう、ここは,<PLEASE_TRANSLATE>,これでおしまいですかね、この辺りは,<PLEASE_TRANSLATE>,これで終わりかな！,<PLEASE_TRANSLATE>
questFailed00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
questStart00,到着っと,Here we are.,到着です,We've arrived,到着！,We're here!,着いたね,<PLEASE_TRANSLATE>,着いたね,<PLEASE_TRANSLATE>,......到着,<PLEASE_TRANSLATE>,到着です,<PLEASE_TRANSLATE>,きたきたきた！,<PLEASE_TRANSLATE>
questStart01,ついたついた......,We made it......,着きました......,We're here......,着いたー！,Made it～!,んー、やっと到着！,<PLEASE_TRANSLATE>,やっと、到着かー,<PLEASE_TRANSLATE>,ついた......,<PLEASE_TRANSLATE>,さぁ、着きましたよ,<PLEASE_TRANSLATE>,到着！,<PLEASE_TRANSLATE>
questStart02,んー......運転つかれたー,Mm...... I'm tired from driving......,ここ、ですね,This is the place......,ここだね,This is the place,さて。着いたねー,<PLEASE_TRANSLATE>,ここ、見てみようか,<PLEASE_TRANSLATE>,ついた......,<PLEASE_TRANSLATE>,ここですね。着きました,<PLEASE_TRANSLATE>,着いたー！,<PLEASE_TRANSLATE>
questStart_sub00,さて、何かあるかな......,Well， I wonder if there's anything here......,お、置いてかないでくださいね......,"D-don't leave me behind, okay......?",さて、物色ぶっしょく！,"Okay, time to snoop around!",さーて、何かいいものあるかなー,<PLEASE_TRANSLATE>,さて、なんかあるかね,<PLEASE_TRANSLATE>,......何か残ってるといいけど,<PLEASE_TRANSLATE>,がんばって、役に立ちますね......！,<PLEASE_TRANSLATE>,ここには何があるっかなー,<PLEASE_TRANSLATE>
startLocation00,{0}件目、{1}だね......,This is the {0}th place， {1}......,{0}件目......{1}です......,The {0}th place...... It's {1}......,{0}件目！　{1}に来たよ,Place number {0}! We're at {1},{0}件目、{1}だねー,<PLEASE_TRANSLATE>,{0}件目、{1}だね,<PLEASE_TRANSLATE>,{0}件目、{1}に来た,<PLEASE_TRANSLATE>,{0}件目、{1}です......,<PLEASE_TRANSLATE>,{0}件目、{1}！,<PLEASE_TRANSLATE>
confirmMoveOutside00,{0}の方<button>行く</button>？　もうちょっと<button>探索</button>する？,Should we <button>Go</button> toward {0}? Or <button>Explore</button> a little more?,{0}の方、<button>行きます</button>？　もうちょっと<button>探索</button>します......？,Should we <button>go</button> toward {0}......? Or keep <button>exploring</button> a little longer......?,{0}の方<button>行っちゃう</button>？　もちょっと<button>探索</button>しとく？,Wanna <button>go</button> toward {0}? Or <button>explore</button> a little longer?,さーて、{0}の方<button>行く</button>？　もーちょっと<button>探索</button>しとく？,<PLEASE_TRANSLATE>,さて......{0}の方<button>行っとく</button>？　もーちょっと<button>探索</button>？,<PLEASE_TRANSLATE>,{0}の方<button>行く</button>？　まだ<button>探索</button>する？,<PLEASE_TRANSLATE>,{0}の方<button>行きます</button>？　もうちょっと<button>探索</button>してみましょうか？,<PLEASE_TRANSLATE>,{0}の方<button>行く</button>っすか？　もうちょっと<button>探索</button>してみる？,<PLEASE_TRANSLATE>
checkNextLocation00,向こうに{0}が見えるけど......どれ、行ってみる？　それとも、もう<button>帰る</button>？,I can see {0} over there...... Should we go check it out? Or should we <button>Go back</button>?,向こうに{0}が見えますね......どれに行ってみます？　それとも、もう<button>帰ります</button>？,I can see {0} over there...... Which one should we go to......? Or should we <button>go back</button> already?,向こうに{0}があるね。どする？　どれ行く？　それとも、もー<button>帰ろ</button>っか？,There's {0} over there. What do you wanna do? Which one should we go to? Or should we <button>go home</button> already?,ふー。向こうに{0}が見えるね。どれに行くー？　あー、それとも、もー<button>帰っちゃう</button>？,<PLEASE_TRANSLATE>,うーんと。向こうに{0}が見えるね。どれ、行っとく？　もう<button>帰って</button>もいいよ,<PLEASE_TRANSLATE>,向こうに{0}が見える......どれ、行く？　それとも、もう<button>帰る</button>？,<PLEASE_TRANSLATE>,向こうに{0}が見えます......どれ、行ってみましょう？　それとも、もう<button>帰ります</button>？,<PLEASE_TRANSLATE>,向こうに{0}が見えるなー......どれ、行ってみよっかな。それとも、もう<button>帰る</button>っすか？,<PLEASE_TRANSLATE>
checkNextLocationHungry00,向こうに{0}が見えるけど......行く？　もう<button>帰る</button>方がよくない？　お腹空いたよ......,I can see {0} over there...... Should we go? Wouldn't it be better to <button>Go back</button>? I'm hungry......,向こうに{0}が見えますね......行きます......？　もう<button>帰りたい</button>かもです......お腹空いた......,I can see {0} over there...... Should we go......? I-I kind of want to <button>go back</button> already...... I'm hungry......,向こうに{0}があるけど......行く？　もー<button>帰る</button>ことにしない？　お腹空いたよー,There's {0} over there...... Wanna go? Or should we just <button>go home</button> already? I'm hungry～,ふー。向こうに{0}が見えるけど、行くー？　でも、もー<button>帰りたい</button>なー。お腹ぺこぺこだよ,<PLEASE_TRANSLATE>,うーんと。向こうに{0}が見えるけど、行っとく？　けどまぁ、もう<button>帰りたい</button>なー。お腹ぺこぺこ,<PLEASE_TRANSLATE>,向こうに{0}が見える......どれ、行く？　もう<button>帰る</button>ことにしない？　お腹空いたし......,<PLEASE_TRANSLATE>,向こうに{0}が見えますが......行きます？　何もなければ、もう<button>帰る</button>方が......お腹空いてしまいました......,<PLEASE_TRANSLATE>,向こうに{0}が見えるけど......い、行くっすか？　もう<button>帰る</button>方がよくない......？　お腹空いたし......？,<PLEASE_TRANSLATE>
checkNextLocationFoundMemoryItem00,向こうに{0}が見えるけど......行く？　{1}、見つけたし、もう<button>帰る</button>方がよくない？,I can see {0} over there...... Should we go? We found {1}， so wouldn't it be better to <button>Go back</button>?,向こうに{0}が見えますね......行きます......？　{1}、見つけたし、もう<button>帰りたい</button>かもです,"I can see {0} over there...... Should we go......? We found {1}, so...... I kind of want to <button>go back</button> already",向こうに{0}があるけど......行く？　{1}、見つけたし、もー<button>帰る</button>ことにしない？,"There's {0} over there...... Wanna go? We found {1}, so why don't we just <button>go home</button> already?",ふー。向こうに{0}が見えるけど、行くー？　{1}、見つけたし、もー<button>帰りたい</button>なー,<PLEASE_TRANSLATE>,うーんと。向こうに{0}が見えるけど、行っとく？　{1}、見つけたし、うちはもう<button>帰りたい</button>かな,<PLEASE_TRANSLATE>,向こうに{0}が見える......どれ、行く？　{1}、見つけたし、もう<button>帰る</button>ことにしない？,<PLEASE_TRANSLATE>,向こうに{0}が見えます......行きます？　{1}、見つけましたし、もう<button>帰る</button>方がよいと思いますけど......,<PLEASE_TRANSLATE>,向こうに{0}が見えるけど......行くっすか？　{1}、見つけたし、もう<button>帰る</button>方がよかったり......？,<PLEASE_TRANSLATE>
completeSearch00,この辺は、もう何も残ってないかな......,Guess there's nothing left around here......,この辺は、もう何も残ってないですね......,There's nothing left around here......,この辺は、もう何も残ってないかなー,Guess there's nothing left around here～,この辺は、もう何も残ってないねー,<PLEASE_TRANSLATE>,この辺は、もうなんも残っとらんね,<PLEASE_TRANSLATE>,この辺は、もう何も残ってなさそうだ,<PLEASE_TRANSLATE>,この辺は、これで全部ですかね......,<PLEASE_TRANSLATE>,この辺は、もう何も残ってないっすかね......,<PLEASE_TRANSLATE>
continueSearch00,まだ、何か残ってるかな......,I wonder if there's still something left......,まだ、何かありますかね......,I wonder if there's anything else......,えーっと、まだ何かあるかな,Lemme see...... Is there anything else?,んー......まだ何かあったかな......,<PLEASE_TRANSLATE>,んー......まだなんかある......？,<PLEASE_TRANSLATE>,まだ、残ってるものは......,<PLEASE_TRANSLATE>,まだ、何かありますかね......,<PLEASE_TRANSLATE>,まだ、何かあーるかな,<PLEASE_TRANSLATE>
continueSearch01,うーん......まだ何かあるかな......,Hmm...... I wonder if there's anything else......,他に、何かありましたっけ......,Was there anything else......?,まだ見てないものは......,What haven't we looked at yet......,あとー調べてないものはー......,<PLEASE_TRANSLATE>,ほか......なんか調べとらんもの......,<PLEASE_TRANSLATE>,......まだ何かあるかな,<PLEASE_TRANSLATE>,うーん......まだ何か残っているもの......,<PLEASE_TRANSLATE>,うーん......ま、まだ何かあるっすかね......,<PLEASE_TRANSLATE>
continueSearch02,まだ見てないものは......っと,Let's see...... What haven't I checked yet......,うーんと......まだ見てないものは......,Um...... What haven't we checked yet......?,あとはー......何があるかなー,What else is there～?,まだ何か残ってるかな......,<PLEASE_TRANSLATE>,まだ、なんか残っとるかねー......,<PLEASE_TRANSLATE>,まだ見てないものは......,<PLEASE_TRANSLATE>,まだ見てないもの......どなたか......,<PLEASE_TRANSLATE>,うーむ、まだ見てないものはーっと,<PLEASE_TRANSLATE>
nextLocation00,じゃ、次いこ,Okay， next.,先に進みますね......,I'll move ahead......,次いこ！,Let's go!,進むね,<PLEASE_TRANSLATE>,いこいこ,<PLEASE_TRANSLATE>,じゃあ、次にいこう,<PLEASE_TRANSLATE>,じゃあ、次、行きましょう,<PLEASE_TRANSLATE>,じゃ、次いこー！,<PLEASE_TRANSLATE>
nextLocation01,よし、行こっか,Okay， let's go.,い、行きましょう......,L-let's go......,よし、いこー,"Okay, let's go～",んー。いこっかー,<PLEASE_TRANSLATE>,次、いってみよう,<PLEASE_TRANSLATE>,よし、行こう,<PLEASE_TRANSLATE>,それで、次に,<PLEASE_TRANSLATE>,よし、いこいこ！　ゴーゴー！,<PLEASE_TRANSLATE>
nextLocation02,次は何があるかな,I wonder what's next.,行きます！,Let's go!,さぁさぁ、次は何があるかな～,"C'mon, c'mon, I wonder what's next～",さてさて......お次はどんなとこかな～,<PLEASE_TRANSLATE>,はい、じゃあ、つぎー,<PLEASE_TRANSLATE>,次に進もう,<PLEASE_TRANSLATE>,次も、何かあるといいですね,<PLEASE_TRANSLATE>,次は何が見つかるかなー,<PLEASE_TRANSLATE>
returnGateway00,よし、戻ろ,Okay， let's head back.,じゃあ、戻りますね,"Okay, I'll head back",帰るよ！,We're heading home!,戻ろーっと,<PLEASE_TRANSLATE>,戻ろうかね,<PLEASE_TRANSLATE>,よし、戻ろう,<PLEASE_TRANSLATE>,では、戻りましょう,<PLEASE_TRANSLATE>,よし、戻りますかー！,<PLEASE_TRANSLATE>
returnGateway01,ふー。帰ろっか,Phew. Let's go home.,ふぅぅ......帰ります......,Phew...... I'm going back......,お疲れ！　さ、帰ろ～,"Good work! Now, let's go home～",じゃあ、帰る！,<PLEASE_TRANSLATE>,じゃあ、帰ろう,<PLEASE_TRANSLATE>,ふぅ......。帰ろう,<PLEASE_TRANSLATE>,ふぅ。帰りましょうね,<PLEASE_TRANSLATE>,ふー。おわり！　帰ろ！,<PLEASE_TRANSLATE>
returnGateway02,じゃあ、今日はここまでにしよっか,Well then， let's call it a day.,そうしましょうか......うん。戻ります！,Let's do that...... Yeah. I'm going back!,ふぅ......じゃ、今日はここまで～,"Phew...... Okay, that's it for today～",帰宅帰宅～,<PLEASE_TRANSLATE>,帰りましょうねー,<PLEASE_TRANSLATE>,じゃあ、今日はここまでにしようか,<PLEASE_TRANSLATE>,じゃあ、今日はここまでにして。撤収です,<PLEASE_TRANSLATE>,じゃあ、今日はここまで！,<PLEASE_TRANSLATE>
areaComplete00,この辺りは、だいたい終わったかな......<br>ふぅ......疲れた,I guess we've pretty much finished up around here......<br>Phew...... I'm tired.,この辺は、これでおしまいです......<br>疲れたぁ......,That's everything around here......<br>I'm tired......,よし！<br>この辺りは、これで終わり！,Okay!<br>That's everything around here!,これで、この辺りは全部見たかなー<br>お疲れさまだねー,<PLEASE_TRANSLATE>,これで、この辺はもうおっけーかな,<PLEASE_TRANSLATE>,この辺りは、だいたい終わったかな......<br>......疲れた,<PLEASE_TRANSLATE>,この辺りは、だいたい終わりましたかね......<br>ふぅ。疲れちゃいました,<PLEASE_TRANSLATE>,この辺りは、だいたい終わったかな......<br>ふぅ......疲れたー,<PLEASE_TRANSLATE>
areaComplete01,この辺は、もういいかな<br>あっつー......,I think we're done around here.<br>It's hot......,この辺りは、このくらいですかね......<br>はぁぁ......,I think that's about everything around here......<br>Haaah......,さて、こんなもんかな<br>だいたい見終わったし、終わり！,"Well, that's probably enough<br>We've pretty much seen everything, so we're done!",んー......だいたい見終わったかな<br>よしよし、まぁこんなもんでしょ,<PLEASE_TRANSLATE>,よし、だいたい見終わった<br>もう十分でしょ,<PLEASE_TRANSLATE>,この辺は、もういいかな<br>......よし,<PLEASE_TRANSLATE>,この辺は、もういいですかね<br>あっつーい,<PLEASE_TRANSLATE>,この辺は、もういいかな<br>暑い！,<PLEASE_TRANSLATE>
areaComplete02,だいたい見終わったかな<br>やー......疲れた疲れた,I guess we've pretty much seen everything.<br>Man...... I'm tired， tired.,これで、だいたいおしまいですね......<br>今日も終わっちゃうな......,I guess that's mostly everything......<br>Another day is coming to an end......,うーん、この辺りはおしまいだね<br>疲れたー,"Hmm, looks like we're done around here<br>I'm tired～",この辺りはこれで終わり！<br>やー......まぁまぁ疲れちゃったなー,<PLEASE_TRANSLATE>,おしまい！<br>疲れた疲れた......,<PLEASE_TRANSLATE>,だいたい見終わったかな<br>......疲れた,<PLEASE_TRANSLATE>,だいたい見終わりましたかね<br>やぁ......疲れました,<PLEASE_TRANSLATE>,だいたい見終わったかな<br>やー......疲れた疲れた！,<PLEASE_TRANSLATE>
find00,{0}を見つけたよ,I found {0}.,{0}を見つけました......,I found {0}......,{0}を発見！,Found {0}!,{0}、見つけたー,<PLEASE_TRANSLATE>,{0}、見つけた,<PLEASE_TRANSLATE>,{0}を見つけた,<PLEASE_TRANSLATE>,{0}を見つけました,<PLEASE_TRANSLATE>,{0}、みーっけ！,<PLEASE_TRANSLATE>
find01,{0}、みっけ,Found {0}.,あ、{0}、見つけました,"Ah, I found {0}",{0}、みーっけ,Found it～ {0},{0}、はっけーん,<PLEASE_TRANSLATE>,{0}、発見,<PLEASE_TRANSLATE>,{0}、見つけた,<PLEASE_TRANSLATE>,{0}、発見です,<PLEASE_TRANSLATE>,{0}、見つけたっす！,<PLEASE_TRANSLATE>
find02,あ、{0}だ,Oh， it's {0}.,{0}、見つけました......,I found {0}......,あー！　{0}、見つけた！,Aah! I found {0}!,んー？　{0}、みっけー,<PLEASE_TRANSLATE>,あ......{0}、みっけ,<PLEASE_TRANSLATE>,......{0}だ,<PLEASE_TRANSLATE>,あ、{0}見つけました,<PLEASE_TRANSLATE>,あ、{0}だ！,<PLEASE_TRANSLATE>
callObject00,{0}......あった,{0}...... There it is.,{0}......あ、ありました,"{0}...... Ah, there it is",{0}？　あ、あった,"{0}? Oh, there it is",{0}、あるねー,<PLEASE_TRANSLATE>,{0}？　あ......これね,<PLEASE_TRANSLATE>,{0}......あった,<PLEASE_TRANSLATE>,{0}......ありました,<PLEASE_TRANSLATE>,{0}......あった！,<PLEASE_TRANSLATE>
callObject01,{0}......ん。見つけた,{0}...... Mm. Found it.,{0}......？　あ、見つけました！,"{0}......? Ah, I found it!",{0}......あ、みっけ,"{0}...... Ah, found it",{0}？　あ、あったー,<PLEASE_TRANSLATE>,{0}、あるね,<PLEASE_TRANSLATE>,{0}......。ああ、見つけた,<PLEASE_TRANSLATE>,{0}......あ、はい。見つけました,<PLEASE_TRANSLATE>,{0}......お。見つけた！,<PLEASE_TRANSLATE>
callObject02,{0}？　......あ。あるね,{0}? ......Oh. There it is.,えーと......{0}......あ、ありました,"Um...... {0}...... Ah, there it is",{0}......あるね,{0}...... There it is,{0}......お。見つけた,<PLEASE_TRANSLATE>,{0}......。あ、見つけた,<PLEASE_TRANSLATE>,{0}？　......あ。あった,<PLEASE_TRANSLATE>,{0}、ですか？　......あ。ありますね,<PLEASE_TRANSLATE>,{0}？　......あ、ありました！,<PLEASE_TRANSLATE>
confirmSuccess00,おっけー,Okay.,はい！,Yes!,りょーかい！,Gotcha!,おっけーい,<PLEASE_TRANSLATE>,おけい,<PLEASE_TRANSLATE>,わかった,<PLEASE_TRANSLATE>,わかりました,<PLEASE_TRANSLATE>,おっけーい！,<PLEASE_TRANSLATE>
confirmFailed00,<button>うん</button>とか<button>いや</button>って答えてくれない？,Could you answer with <button>Yes</button> or <button>No</button>?,あの......<button>はい</button>とか<button>いいえ</button>で答えてくれますか.......？　ごめんなさい......,Um...... Could you answer with <button>yes</button> or <button>no</button>.......? Sorry......,<button>うん</button>とか<button>いや</button>とかで答えてくれない？,Can you answer with <button>yeah</button> or <button>nope</button>?,<button>イエス</button>とか<button>ノー</button>とかで答えてくんない？,<PLEASE_TRANSLATE>,<button>イエス</button>とか<button>ノー</button>とかで答えてくれん？,<PLEASE_TRANSLATE>,<button>うん</button>か<button>いや</button>で答えてくれない？,<PLEASE_TRANSLATE>,<button>はい</button>とか<button>いいえ</button>で答えていただけます？,<PLEASE_TRANSLATE>,え、ええと......<button>うん</button>とか<button>いや</button>って答えてほしいっす......可能なら......,<PLEASE_TRANSLATE>
checkConfirm00,奥に何かありそう......。<button>見てみる</button>べきだと思う？　<button>やめとく</button>？,Looks like there might be something farther in...... Do you think we should <button>Take a look</button>? Or <button>Leave it</button>?,奥に何か見えます......。<button>調べて</button>みるべきでしょうか......。<button>やめときます</button>......？,I can see something farther inside...... Should we <button>check</button> it......? Or...... <button>leave it</button>......?,お......？　奥、何かあるかも。<button>見てみる</button>？　<button>やめとく</button>？,Oh......? There might be something deeper in. Wanna <button>look</button>? Or <button>leave it</button>?,奥に何か見えるねー。<button>見てみる</button>べきー？　<button>やめとく</button>ー？,<PLEASE_TRANSLATE>,奥に何か見えるね......<button>見てみる</button>べき？　<button>やめとく</button>？,<PLEASE_TRANSLATE>,奥に何かありそうだ......。<button>見てみる</button>べき？　<button>やめとく</button>？,<PLEASE_TRANSLATE>,奥に何かありそうですね......。<button>見てみます</button>？　<button>やめときます</button>？,<PLEASE_TRANSLATE>,うーむ......奥に何かありそうかも。<button>見てみる</button>っすか？　<button>やめとく</button>？,<PLEASE_TRANSLATE>
search00,{0}を調べてみる......,I'll check out {0}......,{0}を調べてみます......,I'll check {0}......,{0}を見てみるね,I'll check out {0},{0}を調べてみよーっと,<PLEASE_TRANSLATE>,{0}、調べてみよう,<PLEASE_TRANSLATE>,{0}を調べてみよう......,<PLEASE_TRANSLATE>,{0}を調べてみます......,<PLEASE_TRANSLATE>,{0}、見てみよー,<PLEASE_TRANSLATE>
itemNotFound00,うーん......何もないみたい,Hmm...... Looks like there's nothing here.,何もなかったです......,There was nothing......,何もなかった。残念,Nothing here. Bummer,何もないねー。ざーんねん,<PLEASE_TRANSLATE>,何もないね。ざんねん,<PLEASE_TRANSLATE>,うーん......何もないみたいだ,<PLEASE_TRANSLATE>,ええと......何もないみたいですね......,<PLEASE_TRANSLATE>,うーん......何もない！　虚無！,<PLEASE_TRANSLATE>
nothing00,何もないな......,There's nothing here......,何もないですね......,There's nothing here......,なんにもないなぁ,There's nothing here～,なーんもないねー,<PLEASE_TRANSLATE>,なんもないね,<PLEASE_TRANSLATE>,何もないな......,<PLEASE_TRANSLATE>,何もないです......,<PLEASE_TRANSLATE>,何もない......,<PLEASE_TRANSLATE>
interactTry00,{0}がある......<br>どうしよ、何してみる？,There's {0}......<br>What should we do? What should we try?,{0}があります......<br>どうしよう、何してみます......？,There's {0}......<br>What should we do......? What should I try?,{0}があるね......<br>どーしよ、何してみよっか？,There's {0}......<br>What should we do? What should I try?,{0}がある......<br>どーしよっかなー、何してみるー？,<PLEASE_TRANSLATE>,{0}がある......<br>どしよ、なんしてみる？,<PLEASE_TRANSLATE>,{0}がある......<br>どうしよう。何してみる？,<PLEASE_TRANSLATE>,{0}があります......<br>どうしましょう、何してみます？,<PLEASE_TRANSLATE>,{0}があるっす......<br>どうしよ、何してみるっすか？,<PLEASE_TRANSLATE>
interactFailed00,......<br>うーん、だめみたい,......<br>Hmm， doesn't look like it works.,......<br>......うーん......だめみたいです......,......<br>......Hmm...... It doesn't seem to work......,......<br>だめっぽいね。残念,......<br>Doesn't look like it. Bummer,......<br>うーむ、だめみたい,<PLEASE_TRANSLATE>,......<br>......だめらしい,<PLEASE_TRANSLATE>,......<br>うーん、だめみたいだ,<PLEASE_TRANSLATE>,......<br>うーん、だめみたいですね......,<PLEASE_TRANSLATE>,......<br>うーん、だ、だめみたいっす......,<PLEASE_TRANSLATE>
